job_title,company,location,description,skills_list,date_posted,extracted_skills
Full Stack Developer,Flipkart,Hyderabad,"Looking for a candidate with experience in Node.js, SQL, NLP, Deep Learning.","Node.js, SQL, NLP, Deep Learning",2024-10-07,"['sql', 'deep learning', 'node.js', 'nlp']"
Full Stack Developer,Flipkart,Delhi,"Looking for a candidate with experience in Python, Node.js, TensorFlow, Tableau.","Python, Node.js, TensorFlow, Tableau",2023-12-22,"['python', 'tensorflow', 'node.js', 'tableau']"
DevOps Engineer,TCS,Delhi,"Looking for a candidate with experience in Spark, SQL, NLP, Power BI.","Spark, SQL, NLP, Power BI",2024-05-15,"['sql', 'power bi', 'spark', 'nlp']"
Cloud Engineer,Amazon,Bangalore,"Looking for a candidate with experience in AWS, Kubernetes, NLP, Hadoop, PyTorch, Java, SQL.","AWS, Kubernetes, NLP, Hadoop, PyTorch, Java, SQL",2023-09-03,"['java', 'sql', 'aws', 'kubernetes', 'pytorch', 'hadoop', 'nlp']"
Full Stack Developer,TCS,Pune,"Looking for a candidate with experience in Python, PyTorch, NLP, Machine Learning, Deep Learning, SQL.","Python, PyTorch, NLP, Machine Learning, Deep Learning, SQL",2024-06-15,"['python', 'sql', 'pytorch', 'machine learning', 'deep learning', 'nlp']"
NLP Engineer,Capgemini,Delhi,"Looking for a candidate with experience in Pandas, Node.js, Java, AWS, Docker, TensorFlow, SQL.","Pandas, Node.js, Java, AWS, Docker, TensorFlow, SQL",2023-08-24,"['java', 'sql', 'aws', 'docker', 'tensorflow', 'node.js', 'pandas']"
Full Stack Developer,IBM,Mumbai,"Looking for a candidate with experience in Node.js, Python, React, Docker, Kubernetes.","Node.js, Python, React, Docker, Kubernetes",2024-07-23,"['python', 'docker', 'kubernetes', 'react', 'node.js']"
AI Engineer,Amazon,Delhi,"Looking for a candidate with experience in Kubernetes, Node.js, NumPy, PyTorch.","Kubernetes, Node.js, NumPy, PyTorch",2024-08-04,"['kubernetes', 'pytorch', 'node.js', 'numpy']"
Full Stack Developer,Google,Chennai,"Looking for a candidate with experience in Pandas, Java, Node.js, TensorFlow.","Pandas, Java, Node.js, TensorFlow",2024-09-07,"['java', 'tensorflow', 'node.js', 'pandas']"
DevOps Engineer,Adobe,Pune,"Looking for a candidate with experience in Spark, Java, AWS, Tableau.","Spark, Java, AWS, Tableau",2024-05-06,"['java', 'aws', 'tableau', 'spark']"
Backend Developer,Adobe,Hyderabad,"Looking for a candidate with experience in Tableau, React, Scikit-learn, SQL, Pandas, Spark, Node.js.","Tableau, React, Scikit-learn, SQL, Pandas, Spark, Node.js",2023-12-05,"['sql', 'react', 'node.js', 'pandas', 'scikit-learn', 'tableau', 'spark']"
Machine Learning Engineer,Accenture,Hyderabad,"Looking for a candidate with experience in NumPy, Power BI, AWS, Deep Learning, Node.js, TensorFlow.","NumPy, Power BI, AWS, Deep Learning, Node.js, TensorFlow",2023-04-04,"['aws', 'tensorflow', 'deep learning', 'node.js', 'numpy', 'power bi']"
NLP Engineer,Flipkart,Hyderabad,"Looking for a candidate with experience in Tableau, Spark, Kubernetes, Scikit-learn.","Tableau, Spark, Kubernetes, Scikit-learn",2024-01-07,"['kubernetes', 'scikit-learn', 'tableau', 'spark']"
Cloud Engineer,IBM,Mumbai,"Looking for a candidate with experience in Pandas, Hadoop, SQL, Java, NumPy, Deep Learning, Docker.","Pandas, Hadoop, SQL, Java, NumPy, Deep Learning, Docker",2023-07-15,"['java', 'sql', 'docker', 'deep learning', 'pandas', 'numpy', 'hadoop']"
Machine Learning Engineer,TCS,Hyderabad,"Looking for a candidate with experience in Scikit-learn, NLP, Tableau, Java, NumPy, SQL, Python.","Scikit-learn, NLP, Tableau, Java, NumPy, SQL, Python",2023-11-15,"['python', 'java', 'sql', 'numpy', 'scikit-learn', 'tableau', 'nlp']"
Data Analyst,Amazon,Hyderabad,"Looking for a candidate with experience in AWS, NumPy, Pandas, Python.","AWS, NumPy, Pandas, Python",2023-03-15,"['python', 'aws', 'pandas', 'numpy']"
Backend Developer,TCS,Pune,"Looking for a candidate with experience in Hadoop, NLP, Power BI, NumPy.","Hadoop, NLP, Power BI, NumPy",2023-12-19,"['numpy', 'power bi', 'hadoop', 'nlp']"
NLP Engineer,Meta,Bangalore,"Looking for a candidate with experience in Power BI, Machine Learning, AWS, Java, Kubernetes, Spark, SQL.","Power BI, Machine Learning, AWS, Java, Kubernetes, Spark, SQL",2023-07-14,"['java', 'sql', 'aws', 'kubernetes', 'machine learning', 'power bi', 'spark']"
Software Engineer,Flipkart,Delhi,"Looking for a candidate with experience in Power BI, Scikit-learn, SQL, Machine Learning, Deep Learning, Node.js, Spark.","Power BI, Scikit-learn, SQL, Machine Learning, Deep Learning, Node.js, Spark",2023-12-11,"['sql', 'machine learning', 'deep learning', 'node.js', 'scikit-learn', 'power bi', 'spark']"
Software Engineer,Accenture,Hyderabad,"Looking for a candidate with experience in Hadoop, SQL, Spark, Docker.","Hadoop, SQL, Spark, Docker",2024-10-04,"['sql', 'docker', 'spark', 'hadoop']"
Cloud Engineer,Accenture,Pune,"Looking for a candidate with experience in Python, PyTorch, SQL, Machine Learning, Scikit-learn.","Python, PyTorch, SQL, Machine Learning, Scikit-learn",2023-07-06,"['python', 'sql', 'pytorch', 'machine learning', 'scikit-learn']"
DevOps Engineer,Capgemini,Chennai,"Looking for a candidate with experience in Spark, Docker, React, Python, NumPy.","Spark, Docker, React, Python, NumPy",2024-06-07,"['python', 'docker', 'react', 'numpy', 'spark']"
NLP Engineer,Google,Hyderabad,"Looking for a candidate with experience in Tableau, Power BI, Pandas, Spark, NumPy, Hadoop.","Tableau, Power BI, Pandas, Spark, NumPy, Hadoop",2023-10-24,"['pandas', 'numpy', 'tableau', 'power bi', 'spark', 'hadoop']"
Data Analyst,Flipkart,Hyderabad,"Looking for a candidate with experience in Tableau, Pandas, Node.js, TensorFlow.","Tableau, Pandas, Node.js, TensorFlow",2023-07-28,"['tensorflow', 'node.js', 'pandas', 'tableau']"
Full Stack Developer,Google,Pune,"Looking for a candidate with experience in Deep Learning, Tableau, PyTorch, TensorFlow.","Deep Learning, Tableau, PyTorch, TensorFlow",2023-05-15,"['tensorflow', 'pytorch', 'deep learning', 'tableau']"
Full Stack Developer,Microsoft,Hyderabad,"Looking for a candidate with experience in Python, Pandas, Spark, Java.","Python, Pandas, Spark, Java",2024-01-10,"['python', 'java', 'pandas', 'spark']"
Data Analyst,Accenture,Hyderabad,"Looking for a candidate with experience in Kubernetes, Spark, Java, PyTorch, Python, Deep Learning, Docker.","Kubernetes, Spark, Java, PyTorch, Python, Deep Learning, Docker",2023-04-03,"['python', 'java', 'docker', 'kubernetes', 'pytorch', 'deep learning', 'spark']"
Backend Developer,Meta,Bangalore,"Looking for a candidate with experience in NumPy, Java, Hadoop, AWS, Kubernetes, Docker.","NumPy, Java, Hadoop, AWS, Kubernetes, Docker",2023-03-16,"['java', 'aws', 'docker', 'kubernetes', 'numpy', 'hadoop']"
Backend Developer,Infosys,Mumbai,"Looking for a candidate with experience in Kubernetes, Spark, SQL, PyTorch, React, NumPy, Java.","Kubernetes, Spark, SQL, PyTorch, React, NumPy, Java",2024-03-04,"['java', 'sql', 'kubernetes', 'pytorch', 'react', 'numpy', 'spark']"
Backend Developer,TCS,Delhi,"Looking for a candidate with experience in NLP, Machine Learning, PyTorch, Hadoop.","NLP, Machine Learning, PyTorch, Hadoop",2023-06-09,"['pytorch', 'machine learning', 'hadoop', 'nlp']"
Full Stack Developer,Meta,Pune,"Looking for a candidate with experience in React, Power BI, Docker, AWS, PyTorch.","React, Power BI, Docker, AWS, PyTorch",2023-06-25,"['aws', 'docker', 'pytorch', 'react', 'power bi']"
Backend Developer,Microsoft,Pune,"Looking for a candidate with experience in Scikit-learn, Kubernetes, PyTorch, Docker.","Scikit-learn, Kubernetes, PyTorch, Docker",2024-02-26,"['docker', 'kubernetes', 'pytorch', 'scikit-learn']"
Machine Learning Engineer,Infosys,Chennai,"Looking for a candidate with experience in Tableau, Machine Learning, SQL, NLP, Deep Learning.","Tableau, Machine Learning, SQL, NLP, Deep Learning",2024-04-15,"['sql', 'machine learning', 'deep learning', 'tableau', 'nlp']"
Backend Developer,Amazon,Bangalore,"Looking for a candidate with experience in Machine Learning, Python, Kubernetes, NumPy, Deep Learning.","Machine Learning, Python, Kubernetes, NumPy, Deep Learning",2024-09-07,"['python', 'kubernetes', 'machine learning', 'deep learning', 'numpy']"
Machine Learning Engineer,Microsoft,Mumbai,"Looking for a candidate with experience in NLP, NumPy, Java, SQL.","NLP, NumPy, Java, SQL",2023-04-09,"['java', 'sql', 'numpy', 'nlp']"
DevOps Engineer,Amazon,Chennai,"Looking for a candidate with experience in Power BI, Docker, Node.js, NumPy, Kubernetes, Machine Learning.","Power BI, Docker, Node.js, NumPy, Kubernetes, Machine Learning",2024-05-17,"['docker', 'kubernetes', 'machine learning', 'node.js', 'numpy', 'power bi']"
Machine Learning Engineer,Capgemini,Delhi,"Looking for a candidate with experience in Tableau, Docker, AWS, SQL, React, Spark.","Tableau, Docker, AWS, SQL, React, Spark",2023-04-20,"['sql', 'aws', 'docker', 'react', 'tableau', 'spark']"
DevOps Engineer,Google,Pune,"Looking for a candidate with experience in React, Hadoop, Machine Learning, TensorFlow, AWS.","React, Hadoop, Machine Learning, TensorFlow, AWS",2024-03-16,"['aws', 'tensorflow', 'machine learning', 'react', 'hadoop']"
Machine Learning Engineer,Capgemini,Bangalore,"Looking for a candidate with experience in Hadoop, Java, SQL, Deep Learning, Machine Learning.","Hadoop, Java, SQL, Deep Learning, Machine Learning",2023-09-06,"['java', 'sql', 'machine learning', 'deep learning', 'hadoop']"
Software Engineer,Infosys,Hyderabad,"Looking for a candidate with experience in Machine Learning, Power BI, Spark, NLP.","Machine Learning, Power BI, Spark, NLP",2024-10-14,"['machine learning', 'power bi', 'spark', 'nlp']"
Data Analyst,Amazon,Mumbai,"Looking for a candidate with experience in Deep Learning, Power BI, Tableau, Java, AWS, NLP.","Deep Learning, Power BI, Tableau, Java, AWS, NLP",2023-02-16,"['java', 'aws', 'deep learning', 'tableau', 'power bi', 'nlp']"
Data Scientist,Accenture,Mumbai,"Looking for a candidate with experience in AWS, Docker, Node.js, Tableau, Java, React, Python.","AWS, Docker, Node.js, Tableau, Java, React, Python",2024-02-08,"['python', 'java', 'aws', 'docker', 'react', 'node.js', 'tableau']"
Software Engineer,IBM,Delhi,"Looking for a candidate with experience in Pandas, React, PyTorch, Hadoop, Deep Learning, NumPy, Kubernetes.","Pandas, React, PyTorch, Hadoop, Deep Learning, NumPy, Kubernetes",2023-02-24,"['kubernetes', 'pytorch', 'deep learning', 'react', 'pandas', 'numpy', 'hadoop']"
Data Scientist,Adobe,Pune,"Looking for a candidate with experience in Machine Learning, AWS, Deep Learning, Scikit-learn, Spark, Node.js, Power BI.","Machine Learning, AWS, Deep Learning, Scikit-learn, Spark, Node.js, Power BI",2023-11-04,"['aws', 'machine learning', 'deep learning', 'node.js', 'scikit-learn', 'power bi', 'spark']"
DevOps Engineer,IBM,Mumbai,"Looking for a candidate with experience in Kubernetes, Tableau, Machine Learning, Hadoop.","Kubernetes, Tableau, Machine Learning, Hadoop",2024-04-25,"['kubernetes', 'machine learning', 'tableau', 'hadoop']"
Cloud Engineer,Infosys,Chennai,"Looking for a candidate with experience in Docker, Deep Learning, Machine Learning, TensorFlow, Scikit-learn, Node.js.","Docker, Deep Learning, Machine Learning, TensorFlow, Scikit-learn, Node.js",2023-06-13,"['docker', 'tensorflow', 'machine learning', 'deep learning', 'node.js', 'scikit-learn']"
Cloud Engineer,Capgemini,Delhi,"Looking for a candidate with experience in Pandas, Scikit-learn, Java, Docker, Machine Learning, AWS.","Pandas, Scikit-learn, Java, Docker, Machine Learning, AWS",2023-11-28,"['java', 'aws', 'docker', 'machine learning', 'pandas', 'scikit-learn']"
Machine Learning Engineer,Meta,Chennai,"Looking for a candidate with experience in Deep Learning, NumPy, React, AWS, PyTorch, Python, Hadoop.","Deep Learning, NumPy, React, AWS, PyTorch, Python, Hadoop",2023-08-16,"['python', 'aws', 'pytorch', 'deep learning', 'react', 'numpy', 'hadoop']"
Data Analyst,Accenture,Pune,"Looking for a candidate with experience in Docker, PyTorch, Hadoop, Kubernetes, AWS, NumPy.","Docker, PyTorch, Hadoop, Kubernetes, AWS, NumPy",2023-08-13,"['aws', 'docker', 'kubernetes', 'pytorch', 'numpy', 'hadoop']"
Backend Developer,Infosys,Chennai,"Looking for a candidate with experience in Docker, Tableau, TensorFlow, Node.js, Deep Learning.","Docker, Tableau, TensorFlow, Node.js, Deep Learning",2023-02-02,"['docker', 'tensorflow', 'deep learning', 'node.js', 'tableau']"
AI Engineer,Infosys,Delhi,"Looking for a candidate with experience in Java, TensorFlow, Spark, NLP.","Java, TensorFlow, Spark, NLP",2023-12-26,"['java', 'tensorflow', 'spark', 'nlp']"
Backend Developer,Amazon,Mumbai,"Looking for a candidate with experience in Spark, Docker, Tableau, SQL, NumPy.","Spark, Docker, Tableau, SQL, NumPy",2023-11-24,"['sql', 'docker', 'numpy', 'tableau', 'spark']"
Data Analyst,IBM,Mumbai,"Looking for a candidate with experience in Docker, Deep Learning, Power BI, Machine Learning.","Docker, Deep Learning, Power BI, Machine Learning",2024-04-12,"['docker', 'machine learning', 'deep learning', 'power bi']"
Cloud Engineer,Infosys,Pune,"Looking for a candidate with experience in Node.js, Docker, Kubernetes, PyTorch.","Node.js, Docker, Kubernetes, PyTorch",2023-11-09,"['docker', 'kubernetes', 'pytorch', 'node.js']"
DevOps Engineer,Infosys,Mumbai,"Looking for a candidate with experience in Kubernetes, NumPy, NLP, Python, Machine Learning, Docker, Java.","Kubernetes, NumPy, NLP, Python, Machine Learning, Docker, Java",2024-01-09,"['python', 'java', 'docker', 'kubernetes', 'machine learning', 'numpy', 'nlp']"
Full Stack Developer,Oracle,Pune,"Looking for a candidate with experience in NLP, Tableau, Java, Kubernetes, TensorFlow, Spark, NumPy.","NLP, Tableau, Java, Kubernetes, TensorFlow, Spark, NumPy",2023-11-24,"['java', 'kubernetes', 'tensorflow', 'numpy', 'tableau', 'spark', 'nlp']"
DevOps Engineer,Google,Delhi,"Looking for a candidate with experience in NumPy, Python, Kubernetes, Spark.","NumPy, Python, Kubernetes, Spark",2023-09-15,"['python', 'kubernetes', 'numpy', 'spark']"
Cloud Engineer,Capgemini,Pune,"Looking for a candidate with experience in SQL, AWS, NLP, Python, Hadoop, Java.","SQL, AWS, NLP, Python, Hadoop, Java",2023-07-19,"['python', 'java', 'sql', 'aws', 'hadoop', 'nlp']"
Data Analyst,IBM,Mumbai,"Looking for a candidate with experience in Hadoop, Kubernetes, Tableau, PyTorch.","Hadoop, Kubernetes, Tableau, PyTorch",2024-06-17,"['kubernetes', 'pytorch', 'tableau', 'hadoop']"
Full Stack Developer,Google,Delhi,"Looking for a candidate with experience in React, Node.js, Hadoop, TensorFlow.","React, Node.js, Hadoop, TensorFlow",2023-04-03,"['tensorflow', 'react', 'node.js', 'hadoop']"
AI Engineer,Google,Chennai,"Looking for a candidate with experience in Power BI, Machine Learning, NLP, Tableau, Scikit-learn.","Power BI, Machine Learning, NLP, Tableau, Scikit-learn",2023-03-12,"['machine learning', 'scikit-learn', 'tableau', 'power bi', 'nlp']"
Software Engineer,TCS,Bangalore,"Looking for a candidate with experience in Pandas, Java, PyTorch, React, AWS, Scikit-learn.","Pandas, Java, PyTorch, React, AWS, Scikit-learn",2023-04-03,"['java', 'aws', 'pytorch', 'react', 'pandas', 'scikit-learn']"
NLP Engineer,Microsoft,Chennai,"Looking for a candidate with experience in Hadoop, Scikit-learn, SQL, Docker, React, NLP, Node.js.","Hadoop, Scikit-learn, SQL, Docker, React, NLP, Node.js",2024-01-04,"['sql', 'docker', 'react', 'node.js', 'scikit-learn', 'hadoop', 'nlp']"
Machine Learning Engineer,IBM,Pune,"Looking for a candidate with experience in SQL, React, Spark, Node.js, Scikit-learn, Kubernetes, NLP.","SQL, React, Spark, Node.js, Scikit-learn, Kubernetes, NLP",2024-04-28,"['sql', 'kubernetes', 'react', 'node.js', 'scikit-learn', 'spark', 'nlp']"
Cloud Engineer,Capgemini,Mumbai,"Looking for a candidate with experience in Hadoop, Machine Learning, React, AWS, Pandas.","Hadoop, Machine Learning, React, AWS, Pandas",2024-11-26,"['aws', 'machine learning', 'react', 'pandas', 'hadoop']"
AI Engineer,Meta,Pune,"Looking for a candidate with experience in Machine Learning, SQL, Pandas, AWS, React.","Machine Learning, SQL, Pandas, AWS, React",2024-07-01,"['sql', 'aws', 'machine learning', 'react', 'pandas']"
Cloud Engineer,TCS,Hyderabad,"Looking for a candidate with experience in AWS, NumPy, Hadoop, React, NLP, SQL.","AWS, NumPy, Hadoop, React, NLP, SQL",2023-06-15,"['sql', 'aws', 'react', 'numpy', 'hadoop', 'nlp']"
Data Scientist,Amazon,Chennai,"Looking for a candidate with experience in Pandas, Spark, NLP, Hadoop, NumPy, Kubernetes, AWS.","Pandas, Spark, NLP, Hadoop, NumPy, Kubernetes, AWS",2024-08-19,"['aws', 'kubernetes', 'pandas', 'numpy', 'spark', 'hadoop', 'nlp']"
Data Analyst,Google,Chennai,"Looking for a candidate with experience in Python, Deep Learning, SQL, Tableau, Scikit-learn.","Python, Deep Learning, SQL, Tableau, Scikit-learn",2023-12-26,"['python', 'sql', 'deep learning', 'scikit-learn', 'tableau']"
Data Scientist,Adobe,Chennai,"Looking for a candidate with experience in Tableau, Kubernetes, Pandas, Machine Learning, NLP.","Tableau, Kubernetes, Pandas, Machine Learning, NLP",2023-06-07,"['kubernetes', 'machine learning', 'pandas', 'tableau', 'nlp']"
AI Engineer,Capgemini,Hyderabad,"Looking for a candidate with experience in Python, Pandas, Hadoop, PyTorch.","Python, Pandas, Hadoop, PyTorch",2023-10-04,"['python', 'pytorch', 'pandas', 'hadoop']"
Backend Developer,Google,Mumbai,"Looking for a candidate with experience in Tableau, Kubernetes, Machine Learning, TensorFlow, Scikit-learn, Java.","Tableau, Kubernetes, Machine Learning, TensorFlow, Scikit-learn, Java",2023-02-25,"['java', 'kubernetes', 'tensorflow', 'machine learning', 'scikit-learn', 'tableau']"
Cloud Engineer,Google,Bangalore,"Looking for a candidate with experience in Hadoop, TensorFlow, Tableau, Pandas, Docker, NLP.","Hadoop, TensorFlow, Tableau, Pandas, Docker, NLP",2023-10-30,"['docker', 'tensorflow', 'pandas', 'tableau', 'hadoop', 'nlp']"
Data Scientist,Capgemini,Bangalore,"Looking for a candidate with experience in AWS, Pandas, Tableau, Scikit-learn.","AWS, Pandas, Tableau, Scikit-learn",2023-02-03,"['aws', 'pandas', 'scikit-learn', 'tableau']"
NLP Engineer,Google,Chennai,"Looking for a candidate with experience in Node.js, Machine Learning, TensorFlow, Python, NLP, Deep Learning.","Node.js, Machine Learning, TensorFlow, Python, NLP, Deep Learning",2023-11-15,"['python', 'tensorflow', 'machine learning', 'deep learning', 'node.js', 'nlp']"
